soc_code,soc_code_onet,occ_title,task_id,skill,skill_requirement_pre,skill_requirement_post_genai
11-10,11-1031.00,Legislators,15280,manual,2.0,1.5
11-10,11-1031.00,Legislators,15280,math,4.0,3.0
11-10,11-1031.00,Legislators,15280,social,5.125,4.125
11-10,11-1031.00,Legislators,15280,technical,3.9166666666666665,3.0833333333333335
11-10,11-1031.00,Legislators,15280,verbal,5.666666666666667,4.333333333333333
11-10,11-1031.00,Legislators,15281,manual,2.0,1.5
11-10,11-1031.00,Legislators,15281,math,4.0,3.0
11-10,11-1031.00,Legislators,15281,social,5.125,4.0
11-10,11-1031.00,Legislators,15281,technical,4.333333333333333,3.1666666666666665
11-10,11-1031.00,Legislators,15281,verbal,5.0,4.0
11-10,11-1031.00,Legislators,15282,manual,2.0,1.75
11-10,11-1031.00,Legislators,15282,math,5.0,3.0
11-10,11-1031.00,Legislators,15282,social,5.0,3.875
11-10,11-1031.00,Legislators,15282,technical,4.416666666666667,3.25
11-10,11-1031.00,Legislators,15282,verbal,5.666666666666667,4.666666666666667
11-10,11-1031.00,Legislators,15283,manual,2.0,1.5
11-10,11-1031.00,Legislators,15283,math,2.0,3.0
11-10,11-1031.00,Legislators,15283,social,4.625,3.375
11-10,11-1031.00,Legislators,15283,technical,3.5833333333333335,3.0
11-10,11-1031.00,Legislators,15283,verbal,5.666666666666667,4.333333333333333
11-10,11-1031.00,Legislators,15284,manual,1.75,1.75
11-10,11-1031.00,Legislators,15284,math,3.0,2.0
11-10,11-1031.00,Legislators,15284,social,4.5,3.75
11-10,11-1031.00,Legislators,15284,technical,3.4166666666666665,2.9166666666666665
11-10,11-1031.00,Legislators,15284,verbal,5.333333333333333,4.0
11-10,11-1031.00,Legislators,15285,manual,2.0,1.5
11-10,11-1031.00,Legislators,15285,math,2.0,2.0
11-10,11-1031.00,Legislators,15285,social,4.625,3.375
11-10,11-1031.00,Legislators,15285,technical,3.4166666666666665,2.25
11-10,11-1031.00,Legislators,15285,verbal,5.0,4.0
11-10,11-1031.00,Legislators,15286,manual,1.75,1.5
11-10,11-1031.00,Legislators,15286,math,2.0,1.0
11-10,11-1031.00,Legislators,15286,social,4.25,3.25
11-10,11-1031.00,Legislators,15286,technical,2.1666666666666665,1.8333333333333333
11-10,11-1031.00,Legislators,15286,verbal,4.666666666666667,3.3333333333333335
11-10,11-1031.00,Legislators,15287,manual,3.0,1.75
11-10,11-1031.00,Legislators,15287,math,4.0,3.0
11-10,11-1031.00,Legislators,15287,social,4.5,2.875
11-10,11-1031.00,Legislators,15287,technical,4.416666666666667,2.9166666666666665
11-10,11-1031.00,Legislators,15287,verbal,4.333333333333333,3.0
11-10,11-1031.00,Legislators,15288,manual,2.0,1.5
11-10,11-1031.00,Legislators,15288,math,4.0,2.0
11-10,11-1031.00,Legislators,15288,social,5.125,3.875
11-10,11-1031.00,Legislators,15288,technical,4.333333333333333,3.0833333333333335
11-10,11-1031.00,Legislators,15288,verbal,5.0,4.0
11-10,11-1031.00,Legislators,15289,manual,1.75,1.5
11-10,11-1031.00,Legislators,15289,math,4.0,3.0
11-10,11-1031.00,Legislators,15289,social,5.0,3.875
11-10,11-1031.00,Legislators,15289,technical,3.3333333333333335,2.75
11-10,11-1031.00,Legislators,15289,verbal,5.0,3.6666666666666665
11-10,11-1031.00,Legislators,15290,manual,2.25,1.5
11-10,11-1031.00,Legislators,15290,math,4.0,2.0
11-10,11-1031.00,Legislators,15290,social,4.875,3.875
11-10,11-1031.00,Legislators,15290,technical,3.5,2.8333333333333335
11-10,11-1031.00,Legislators,15290,verbal,5.0,4.0
11-10,11-1031.00,Legislators,15291,manual,2.25,1.5
11-10,11-1031.00,Legislators,15291,math,5.0,3.0
11-10,11-1031.00,Legislators,15291,social,4.75,3.625
11-10,11-1031.00,Legislators,15291,technical,5.0,3.75
11-10,11-1031.00,Legislators,15291,verbal,5.666666666666667,4.333333333333333
11-10,11-1031.00,Legislators,15292,manual,3.0,1.75
11-10,11-1031.00,Legislators,15292,math,5.0,3.0
11-10,11-1031.00,Legislators,15292,social,5.25,4.125
11-10,11-1031.00,Legislators,15292,technical,4.0,2.75
11-10,11-1031.00,Legislators,15292,verbal,5.0,4.0
11-10,11-1031.00,Legislators,15293,manual,2.0,1.75
11-10,11-1031.00,Legislators,15293,math,5.0,3.0
11-10,11-1031.00,Legislators,15293,social,4.25,3.25
11-10,11-1031.00,Legislators,15293,technical,3.8333333333333335,2.9166666666666665
11-10,11-1031.00,Legislators,15293,verbal,5.0,4.0
11-10,11-1031.00,Legislators,15294,manual,2.0,1.75
11-10,11-1031.00,Legislators,15294,math,4.0,3.0
11-10,11-1031.00,Legislators,15294,social,4.875,3.875
11-10,11-1031.00,Legislators,15294,technical,3.9166666666666665,2.75
11-10,11-1031.00,Legislators,15294,verbal,5.0,3.6666666666666665
11-10,11-1031.00,Legislators,15295,manual,2.25,1.75
11-10,11-1031.00,Legislators,15295,math,5.0,3.0
11-10,11-1031.00,Legislators,15295,social,5.25,4.125
11-10,11-1031.00,Legislators,15295,technical,3.9166666666666665,3.0
11-10,11-1031.00,Legislators,15295,verbal,5.666666666666667,4.666666666666667
11-10,11-1031.00,Legislators,15296,manual,1.75,2.0
11-10,11-1031.00,Legislators,15296,math,2.0,1.0
11-10,11-1031.00,Legislators,15296,social,4.75,3.375
11-10,11-1031.00,Legislators,15296,technical,2.9166666666666665,2.1666666666666665
11-10,11-1031.00,Legislators,15296,verbal,5.0,4.0
11-20,11-2011.00,Advertising and Promotions Managers,3223,manual,1.75,1.5
11-20,11-2011.00,Advertising and Promotions Managers,3223,math,5.0,3.0
11-20,11-2011.00,Advertising and Promotions Managers,3223,social,4.625,3.5
11-20,11-2011.00,Advertising and Promotions Managers,3223,technical,3.75,2.5
11-20,11-2011.00,Advertising and Promotions Managers,3223,verbal,5.0,4.0
11-20,11-2011.00,Advertising and Promotions Managers,3224,manual,3.0,2.0
11-20,11-2011.00,Advertising and Promotions Managers,3224,math,4.0,3.0
11-20,11-2011.00,Advertising and Promotions Managers,3224,social,5.125,4.125
11-20,11-2011.00,Advertising and Promotions Managers,3224,technical,4.25,3.25
11-20,11-2011.00,Advertising and Promotions Managers,3224,verbal,5.0,3.6666666666666665
11-20,11-2011.00,Advertising and Promotions Managers,3225,manual,2.25,1.5
11-20,11-2011.00,Advertising and Promotions Managers,3225,math,5.0,4.0
11-20,11-2011.00,Advertising and Promotions Managers,3225,social,4.625,3.5
11-20,11-2011.00,Advertising and Promotions Managers,3225,technical,4.0,2.5833333333333335
11-20,11-2011.00,Advertising and Promotions Managers,3225,verbal,5.0,3.6666666666666665
11-20,11-2011.00,Advertising and Promotions Managers,3226,manual,2.75,1.75
11-20,11-2011.00,Advertising and Promotions Managers,3226,math,3.0,2.0
11-20,11-2011.00,Advertising and Promotions Managers,3226,social,4.375,3.625
11-20,11-2011.00,Advertising and Promotions Managers,3226,technical,3.5,2.3333333333333335
11-20,11-2011.00,Advertising and Promotions Managers,3226,verbal,4.666666666666667,3.6666666666666665
11-20,11-2011.00,Advertising and Promotions Managers,3227,manual,2.5,1.75
11-20,11-2011.00,Advertising and Promotions Managers,3227,math,4.0,3.0
11-20,11-2011.00,Advertising and Promotions Managers,3227,social,5.125,4.0
11-20,11-2011.00,Advertising and Promotions Managers,3227,technical,4.0,3.0
11-20,11-2011.00,Advertising and Promotions Managers,3227,verbal,5.0,3.6666666666666665
11-20,11-2011.00,Advertising and Promotions Managers,3228,manual,2.5,1.75
11-20,11-2011.00,Advertising and Promotions Managers,3228,math,5.0,3.0
11-20,11-2011.00,Advertising and Promotions Managers,3228,social,5.0,3.875
11-20,11-2011.00,Advertising and Promotions Managers,3228,technical,3.9166666666666665,2.5
11-20,11-2011.00,Advertising and Promotions Managers,3228,verbal,5.0,4.0
11-20,11-2011.00,Advertising and Promotions Managers,3229,manual,2.25,2.0
11-20,11-2011.00,Advertising and Promotions Managers,3229,math,4.0,3.0
11-20,11-2011.00,Advertising and Promotions Managers,3229,social,4.75,3.75
11-20,11-2011.00,Advertising and Promotions Managers,3229,technical,3.5,2.4166666666666665
11-20,11-2011.00,Advertising and Promotions Managers,3229,verbal,5.0,4.0
11-20,11-2011.00,Advertising and Promotions Managers,3230,manual,2.25,1.5
11-20,11-2011.00,Advertising and Promotions Managers,3230,math,5.0,4.0
11-20,11-2011.00,Advertising and Promotions Managers,3230,social,4.25,3.0
11-20,11-2011.00,Advertising and Promotions Managers,3230,technical,3.75,2.75
11-20,11-2011.00,Advertising and Promotions Managers,3230,verbal,4.666666666666667,3.6666666666666665
11-20,11-2011.00,Advertising and Promotions Managers,3231,manual,2.0,1.75
11-20,11-2011.00,Advertising and Promotions Managers,3231,math,4.0,3.0
11-20,11-2011.00,Advertising and Promotions Managers,3231,social,4.625,3.5
11-20,11-2011.00,Advertising and Promotions Managers,3231,technical,3.3333333333333335,2.3333333333333335
11-20,11-2011.00,Advertising and Promotions Managers,3231,verbal,5.0,4.0
11-20,11-2011.00,Advertising and Promotions Managers,3232,manual,2.25,1.75
11-20,11-2011.00,Advertising and Promotions Managers,3232,math,5.0,4.0
11-20,11-2011.00,Advertising and Promotions Managers,3232,social,4.5,3.5
11-20,11-2011.00,Advertising and Promotions Managers,3232,technical,4.0,2.8333333333333335
11-20,11-2011.00,Advertising and Promotions Managers,3232,verbal,5.0,4.0
11-20,11-2011.00,Advertising and Promotions Managers,3233,manual,2.5,1.75
11-20,11-2011.00,Advertising and Promotions Managers,3233,math,5.0,3.0
11-20,11-2011.00,Advertising and Promotions Managers,3233,social,4.25,3.0
11-20,11-2011.00,Advertising and Promotions Managers,3233,technical,4.416666666666667,3.1666666666666665
11-20,11-2011.00,Advertising and Promotions Managers,3233,verbal,4.666666666666667,3.3333333333333335
11-20,11-2011.00,Advertising and Promotions Managers,3234,manual,2.0,1.75
11-20,11-2011.00,Advertising and Promotions Managers,3234,math,4.0,3.0
11-20,11-2011.00,Advertising and Promotions Managers,3234,social,2.75,2.125
11-20,11-2011.00,Advertising and Promotions Managers,3234,technical,2.75,2.25
11-20,11-2011.00,Advertising and Promotions Managers,3234,verbal,4.333333333333333,3.3333333333333335
11-20,11-2011.00,Advertising and Promotions Managers,3235,manual,1.75,1.5
11-20,11-2011.00,Advertising and Promotions Managers,3235,math,5.0,3.0
11-20,11-2011.00,Advertising and Promotions Managers,3235,social,5.0,4.0
11-20,11-2011.00,Advertising and Promotions Managers,3235,technical,3.9166666666666665,2.75
11-20,11-2011.00,Advertising and Promotions Managers,3235,verbal,5.0,4.0
11-20,11-2011.00,Advertising and Promotions Managers,3236,manual,3.5,2.5
11-20,11-2011.00,Advertising and Promotions Managers,3236,math,3.0,2.0
11-20,11-2011.00,Advertising and Promotions Managers,3236,social,4.75,3.75
11-20,11-2011.00,Advertising and Promotions Managers,3236,technical,3.5833333333333335,2.5
11-20,11-2011.00,Advertising and Promotions Managers,3236,verbal,5.0,3.6666666666666665
11-20,11-2011.00,Advertising and Promotions Managers,3237,manual,2.25,1.75
11-20,11-2011.00,Advertising and Promotions Managers,3237,math,5.0,4.0
11-20,11-2011.00,Advertising and Promotions Managers,3237,social,5.25,4.25
11-20,11-2011.00,Advertising and Promotions Managers,3237,technical,4.083333333333333,3.25
11-20,11-2011.00,Advertising and Promotions Managers,3237,verbal,5.0,4.0
11-20,11-2011.00,Advertising and Promotions Managers,3238,manual,3.0,2.0
11-20,11-2011.00,Advertising and Promotions Managers,3238,math,5.0,3.0
11-20,11-2011.00,Advertising and Promotions Managers,3238,social,5.125,4.0
11-20,11-2011.00,Advertising and Promotions Managers,3238,technical,4.416666666666667,3.0833333333333335
11-20,11-2011.00,Advertising and Promotions Managers,3238,verbal,5.0,4.0
11-20,11-2011.00,Advertising and Promotions Managers,3239,manual,2.0,2.0
11-20,11-2011.00,Advertising and Promotions Managers,3239,math,5.0,3.0
11-20,11-2011.00,Advertising and Promotions Managers,3239,social,4.5,3.25
11-20,11-2011.00,Advertising and Promotions Managers,3239,technical,4.333333333333333,3.0833333333333335
11-20,11-2011.00,Advertising and Promotions Managers,3239,verbal,5.0,3.6666666666666665
11-20,11-2011.00,Advertising and Promotions Managers,3240,manual,2.0,1.5
11-20,11-2011.00,Advertising and Promotions Managers,3240,math,3.0,2.0
11-20,11-2011.00,Advertising and Promotions Managers,3240,social,5.375,4.375
11-20,11-2011.00,Advertising and Promotions Managers,3240,technical,3.9166666666666665,2.8333333333333335
11-20,11-2011.00,Advertising and Promotions Managers,3240,verbal,5.333333333333333,4.333333333333333
11-20,11-2011.00,Advertising and Promotions Managers,3241,manual,2.75,2.5
11-20,11-2011.00,Advertising and Promotions Managers,3241,math,4.0,3.0
11-20,11-2011.00,Advertising and Promotions Managers,3241,social,5.0,3.75
11-20,11-2011.00,Advertising and Promotions Managers,3241,technical,4.0,3.6666666666666665
11-20,11-2011.00,Advertising and Promotions Managers,3241,verbal,5.0,4.0
11-20,11-2011.00,Advertising and Promotions Managers,3242,manual,2.75,1.75
11-20,11-2011.00,Advertising and Promotions Managers,3242,math,4.0,3.0
11-20,11-2011.00,Advertising and Promotions Managers,3242,social,5.0,3.75
11-20,11-2011.00,Advertising and Promotions Managers,3242,technical,3.5,2.5
11-20,11-2011.00,Advertising and Promotions Managers,3242,verbal,5.0,4.0
11-20,11-2011.00,Advertising and Promotions Managers,3243,manual,1.75,1.5
11-20,11-2011.00,Advertising and Promotions Managers,3243,math,1.0,1.0
11-20,11-2011.00,Advertising and Promotions Managers,3243,social,4.125,3.0
11-20,11-2011.00,Advertising and Promotions Managers,3243,technical,2.6666666666666665,2.0
11-20,11-2011.00,Advertising and Promotions Managers,3243,verbal,5.0,4.0
11-20,11-2011.00,Advertising and Promotions Managers,3244,manual,3.0,2.25
11-20,11-2011.00,Advertising and Promotions Managers,3244,math,5.0,4.0
11-20,11-2011.00,Advertising and Promotions Managers,3244,social,5.125,4.125
11-20,11-2011.00,Advertising and Promotions Managers,3244,technical,4.583333333333333,3.3333333333333335
11-20,11-2011.00,Advertising and Promotions Managers,3244,verbal,5.0,3.6666666666666665
11-20,11-2011.00,Advertising and Promotions Managers,3245,manual,2.0,1.75
11-20,11-2011.00,Advertising and Promotions Managers,3245,math,3.0,2.0
11-20,11-2011.00,Advertising and Promotions Managers,3245,social,4.75,3.75
11-20,11-2011.00,Advertising and Promotions Managers,3245,technical,3.25,2.5
11-20,11-2011.00,Advertising and Promotions Managers,3245,verbal,5.0,3.6666666666666665
11-20,11-2011.00,Advertising and Promotions Managers,3246,manual,2.0,1.5
11-20,11-2011.00,Advertising and Promotions Managers,3246,math,3.0,2.0
11-20,11-2011.00,Advertising and Promotions Managers,3246,social,3.375,2.125
11-20,11-2011.00,Advertising and Promotions Managers,3246,technical,2.75,1.6666666666666667
11-20,11-2011.00,Advertising and Promotions Managers,3246,verbal,4.333333333333333,3.0
11-20,11-2011.00,Advertising and Promotions Managers,18586,manual,1.75,1.5
11-20,11-2011.00,Advertising and Promotions Managers,18586,math,5.0,3.0
11-20,11-2011.00,Advertising and Promotions Managers,18586,social,4.875,3.875
11-20,11-2011.00,Advertising and Promotions Managers,18586,technical,3.8333333333333335,2.8333333333333335
11-20,11-2011.00,Advertising and Promotions Managers,18586,verbal,5.0,3.6666666666666665
11-20,11-2011.01,Green Marketers,15387,manual,2.25,2.0
11-20,11-2011.01,Green Marketers,15387,math,5.0,3.0
11-20,11-2011.01,Green Marketers,15387,social,4.625,3.375
11-20,11-2011.01,Green Marketers,15387,technical,3.8333333333333335,2.6666666666666665
11-20,11-2011.01,Green Marketers,15387,verbal,5.0,3.6666666666666665
11-20,11-2011.01,Green Marketers,15389,manual,2.75,1.5
11-20,11-2011.01,Green Marketers,15389,math,5.0,4.0
11-20,11-2011.01,Green Marketers,15389,social,4.625,3.375
11-20,11-2011.01,Green Marketers,15389,technical,4.0,2.9166666666666665
11-20,11-2011.01,Green Marketers,15389,verbal,4.666666666666667,3.6666666666666665
11-20,11-2011.01,Green Marketers,15400,manual,2.75,2.25
11-20,11-2011.01,Green Marketers,15400,math,5.0,3.0
11-20,11-2011.01,Green Marketers,15400,social,4.75,3.5
11-20,11-2011.01,Green Marketers,15400,technical,4.583333333333333,3.1666666666666665
11-20,11-2011.01,Green Marketers,15400,verbal,5.0,4.0
11-20,11-2011.01,Green Marketers,15401,manual,2.5,2.0
11-20,11-2011.01,Green Marketers,15401,math,6.0,5.0
11-20,11-2011.01,Green Marketers,15401,social,4.125,3.0
11-20,11-2011.01,Green Marketers,15401,technical,5.25,4.0
11-20,11-2011.01,Green Marketers,15401,verbal,5.333333333333333,4.333333333333333
11-20,11-2011.01,Green Marketers,19933,manual,2.0,2.0
11-20,11-2011.01,Green Marketers,19933,math,5.0,3.0
11-20,11-2011.01,Green Marketers,19933,social,3.125,2.125
11-20,11-2011.01,Green Marketers,19933,technical,3.8333333333333335,2.5833333333333335
11-20,11-2011.01,Green Marketers,19933,verbal,4.333333333333333,3.0
11-20,11-2011.01,Green Marketers,19934,manual,2.25,2.0
11-20,11-2011.01,Green Marketers,19934,math,5.0,3.0
11-20,11-2011.01,Green Marketers,19934,social,4.25,3.375
11-20,11-2011.01,Green Marketers,19934,technical,4.083333333333333,2.8333333333333335
11-20,11-2011.01,Green Marketers,19934,verbal,4.666666666666667,3.6666666666666665
11-20,11-2011.01,Green Marketers,19935,manual,2.0,2.25
11-20,11-2011.01,Green Marketers,19935,math,3.0,2.0
11-20,11-2011.01,Green Marketers,19935,social,4.25,3.375
11-20,11-2011.01,Green Marketers,19935,technical,3.1666666666666665,2.6666666666666665
11-20,11-2011.01,Green Marketers,19935,verbal,5.0,3.6666666666666665
11-20,11-2011.01,Green Marketers,19936,manual,2.25,1.5
11-20,11-2011.01,Green Marketers,19936,math,5.0,3.0
11-20,11-2011.01,Green Marketers,19936,social,4.75,3.625
11-20,11-2011.01,Green Marketers,19936,technical,4.0,2.75
11-20,11-2011.01,Green Marketers,19936,verbal,5.0,3.6666666666666665
11-20,11-2011.01,Green Marketers,19937,manual,3.0,1.75
11-20,11-2011.01,Green Marketers,19937,math,4.0,3.0
11-20,11-2011.01,Green Marketers,19937,social,3.75,2.75
11-20,11-2011.01,Green Marketers,19937,technical,3.3333333333333335,2.1666666666666665
11-20,11-2011.01,Green Marketers,19937,verbal,4.333333333333333,3.0
11-20,11-2011.01,Green Marketers,19938,manual,2.75,2.0
11-20,11-2011.01,Green Marketers,19938,math,5.0,3.0
11-20,11-2011.01,Green Marketers,19938,social,4.75,3.5
11-20,11-2011.01,Green Marketers,19938,technical,3.75,2.5833333333333335
11-20,11-2011.01,Green Marketers,19938,verbal,5.0,4.0
11-20,11-2011.01,Green Marketers,19939,manual,2.5,1.75
11-20,11-2011.01,Green Marketers,19939,math,5.0,3.0
11-20,11-2011.01,Green Marketers,19939,social,4.25,2.875
11-20,11-2011.01,Green Marketers,19939,technical,4.0,2.8333333333333335
